customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,PredictedChurn,ActualChurn,Contract,gender,PaymentMethod,CustomerSegment
3850-OKINF,0,1,1,71.0,1,1,66.2,4692.55,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0,0,One year,Male,Electronic check,Loyal
2578-JQPHZ,0,0,0,44.0,1,0,100.1,4378.35,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
6371-NZYEG,0,1,1,16.0,1,0,64.25,1024.0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
7647-GYYKX,0,1,1,54.0,1,1,20.35,1092.35,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
0224-HJAPT,0,0,0,5.0,1,0,47.15,223.15,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,Month-to-month,Male,Electronic check,Dormant
9282-IZGQK,0,0,0,1.0,1,1,85.0,85.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
3285-UCQVC,0,0,0,37.0,0,0,28.6,973.55,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,1,Month-to-month,Female,Credit card (automatic),Loyal
3565-UNOCC,1,1,0,29.0,1,1,99.05,2952.85,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0,1,Month-to-month,Female,Bank transfer (automatic),Loyal
3097-NNSPB,0,0,0,2.0,1,1,49.05,91.1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1,1,Month-to-month,Female,Credit card (automatic),At Risk
9469-WEJBT,0,1,0,37.0,1,1,90.35,3419.3,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0,0,Month-to-month,Male,Electronic check,Loyal
1116-FRYVH,0,1,1,48.0,0,0,39.4,1978.65,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
5692-FPTAH,0,0,0,1.0,1,1,45.4,45.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
3092-IGHWF,0,1,1,67.0,1,0,87.4,5918.8,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,0,1,One year,Male,Electronic check,Loyal
5828-AVIPD,0,1,1,19.0,1,1,100.95,1875.55,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0,1,One year,Male,Electronic check,Loyal
8952-WCVCD,0,1,0,41.0,1,1,104.45,4162.05,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,0,0,One year,Female,Bank transfer (automatic),Loyal
0224-NIJLP,0,1,1,8.0,1,0,20.15,165.5,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Male,Mailed check,Dormant
4854-CIDCF,1,0,0,3.0,1,0,73.85,196.4,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
6538-POCHL,0,0,0,33.0,1,1,79.0,2576.8,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
8262-COGGB,0,0,0,1.0,1,1,20.45,20.45,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Male,Mailed check,Dormant
3207-OYBWH,1,1,0,57.0,1,1,95.25,5427.05,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0,1,Month-to-month,Male,Bank transfer (automatic),Loyal
8603-IJWDN,0,0,0,1.0,1,1,86.6,86.6,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
8739-WWKDU,1,0,0,25.0,1,1,89.5,2196.15,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
1219-NNDDO,0,0,0,9.0,1,1,76.85,663.55,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
4897-QSUYC,0,0,0,1.0,1,1,20.15,20.15,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,1,Month-to-month,Female,Mailed check,At Risk
2167-FQSTQ,0,1,0,72.0,1,1,92.4,6786.1,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,0,Two year,Female,Electronic check,Loyal
6121-VZNQB,0,0,0,1.0,1,1,19.1,19.1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
7398-LXGYX,0,1,0,44.0,1,1,84.8,3626.35,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
8039-ACLPL,0,1,1,72.0,1,0,68.75,4888.2,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
3424-NMNBO,1,1,0,58.0,1,1,108.85,6287.25,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,0,1,One year,Male,Electronic check,Loyal
5712-PTIWW,0,0,0,2.0,1,1,79.85,152.45,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
5186-SAMNZ,1,0,0,1.0,1,1,69.5,69.5,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,Month-to-month,Male,Bank transfer (automatic),At Risk
2812-ENYMO,0,0,0,26.0,0,0,54.55,1362.85,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
5135-RDDQL,0,1,1,63.0,1,1,50.65,3221.25,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
7394-FKDNK,0,1,0,9.0,1,0,89.45,853.1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
0947-IDHRQ,0,0,0,7.0,1,1,80.3,526.7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,1,Month-to-month,Female,Mailed check,Dormant
6654-QGBZZ,0,0,0,1.0,1,0,19.9,19.9,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0,0,Month-to-month,Female,Mailed check,Dormant
6614-YWYSC,1,1,0,61.0,1,0,25.0,1501.75,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
0432-CAJZV,0,0,0,3.0,1,0,90.7,237.65,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1,0,Month-to-month,Male,Mailed check,At Risk
5671-UUNXD,1,1,0,50.0,1,1,100.65,5189.75,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
9965-YOKZB,1,0,0,9.0,1,1,83.85,790.15,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Male,Electronic check,At Risk
4948-WBBKL,1,0,0,36.0,1,1,74.9,2659.45,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,Month-to-month,Female,Bank transfer (automatic),At Risk
6199-IWKGC,1,1,0,46.0,1,0,100.25,4753.85,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,0,0,One year,Female,Electronic check,Loyal
1209-VFFOC,0,1,1,68.0,0,1,56.4,3948.45,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
2884-GBPFB,0,1,0,35.0,1,1,70.3,2416.55,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
1621-YNCJH,0,1,0,36.0,1,1,106.05,3834.4,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0,0,Two year,Female,Credit card (automatic),Loyal
1248-DYXUB,0,1,1,52.0,1,0,24.8,1229.1,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Male,Mailed check,Loyal
6383-ZTSIW,1,1,0,39.0,1,0,99.1,3877.95,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,True,0,0,One year,Female,Mailed check,Loyal
7037-MTYVW,0,1,1,38.0,1,1,85.4,3297.0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
0523-VNGTF,1,0,0,52.0,0,1,50.5,2566.3,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
7115-IRDHS,0,1,0,72.0,1,0,24.65,1830.05,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
4674-HGNUA,0,1,1,71.0,1,0,89.9,6457.15,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0,Two year,Male,Credit card (automatic),Loyal
0471-LVHGK,0,1,0,41.0,1,1,73.0,3001.2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,0,1,One year,Male,Electronic check,Loyal
1397-XKKWR,0,0,0,7.0,0,0,35.3,264.8,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0,0,One year,Male,Mailed check,Dormant
6092-QZVPP,0,0,0,36.0,1,1,79.2,2854.95,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0,Month-to-month,Male,Credit card (automatic),Loyal
4007-NHVHI,1,0,0,56.0,1,1,96.85,5219.65,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
7401-RUBNK,0,1,0,18.0,1,0,74.8,1438.05,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
9367-WXLCH,0,0,0,8.0,1,0,84.5,662.65,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,1,Month-to-month,Male,Bank transfer (automatic),At Risk
2351-RRBUE,0,1,1,7.0,1,0,20.65,134.05,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,One year,Female,Mailed check,Dormant
5429-LWCMV,0,0,0,12.0,1,1,89.15,1057.55,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1,0,Month-to-month,Female,Electronic check,At Risk
1591-NFNLQ,0,0,0,51.0,1,0,80.0,4242.35,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,Month-to-month,Male,Credit card (automatic),Loyal
5502-RLUYV,0,1,1,69.0,1,1,103.95,7446.9,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
4849-PYRLQ,1,0,0,56.0,1,0,73.25,4054.2,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
5697-GOMBF,1,1,1,28.0,0,1,35.9,973.65,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,0,Month-to-month,Female,Electronic check,Loyal
8966-SNIZF,0,1,0,70.0,1,0,19.45,1303.5,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,Two year,Female,Bank transfer (automatic),Loyal
6692-UDPJC,0,1,1,14.0,1,1,91.65,1301.0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
2024-BASKD,0,0,0,1.0,1,1,74.6,74.6,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,1,1,Month-to-month,Female,Mailed check,At Risk
3258-SYSWS,1,0,0,72.0,1,0,113.8,7845.8,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0,Two year,Male,Bank transfer (automatic),Loyal
8788-DOXSU,0,0,0,59.0,1,1,61.35,3645.5,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,0,0,One year,Male,Bank transfer (automatic),Loyal
3417-TSCIC,0,0,0,29.0,0,1,24.85,788.05,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,0,One year,Male,Mailed check,Loyal
7284-BUYEC,0,0,0,5.0,0,1,50.95,229.4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,1,0,Month-to-month,Female,Credit card (automatic),At Risk
2057-ZBLPD,0,1,0,21.0,1,1,86.5,1808.7,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,Month-to-month,Female,Electronic check,At Risk
4584-LBNMK,1,1,0,45.0,1,0,24.7,1174.35,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,One year,Male,Credit card (automatic),Loyal
9095-HFAFX,0,0,0,5.0,1,1,81.0,389.6,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,1,Month-to-month,Female,Credit card (automatic),At Risk
9490-DFPMD,1,0,0,42.0,1,1,84.65,3541.35,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,1,Month-to-month,Female,Electronic check,Loyal
2384-OVPSA,1,0,0,38.0,1,0,20.2,735.9,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,Two year,Female,Mailed check,Loyal
5473-KHBPS,0,1,1,52.0,1,1,95.7,4976.15,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0,0,One year,Female,Credit card (automatic),Loyal
0607-DAAHE,0,0,1,53.0,1,0,19.75,1052.35,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,1,Two year,Male,Bank transfer (automatic),Loyal
